"571","Ford","Focus Mk2","2.0 TDCI - 163","163","183","12%","340","400","17%","ford-focus-mk2.jpg"
"572","Ford","Focus Mk3","1.6 TDCi","115","115","0%","270","270","0%","Ford-Focus-MK3.jpg"
"573","Ford","Focus Mk3","1.0 Ecoboost - 101","101","120","18%","150","190","26%","Ford-Focus-MK3.jpg"
"574","Ford","Focus Mk3","1.0 Ecoboost - 120","120","130","8%","200","220","10%","Ford-Focus-MK3.jpg"
"575","Ford","Focus Mk3","2.0 Turbo","250","292","16%","360","420","16%","Ford-Focus-MK3.jpg"
"576","Ford","Focus Mk3","1.6 Ecoboost - 150","150","215","43%","240","340","41%","Ford-Focus-MK3.jpg"
"577","Ford","Focus Mk3","1.6 Ecoboost - 180","180","215","19%","290","340","17%","Ford-Focus-MK3.jpg"
"578","Ford","Fusion","1.4 16V","80","86","7%","124","134","8%","ford-fusion.jpg"
"579","Ford","Fusion","1.4 TDCI","68","88","29%","160","200","25%","ford-fusion.jpg"
"580","Ford","Galaxy","1.8 TDCI - 100","100","120","20%","240","280","16%","ford-galaxy.jpg"
"581","Ford","Galaxy","1.8 TDCI - 123","123","145","17%","210","255","21%","ford-galaxy.jpg"
"582","Ford","Galaxy","2.0 16V - 115","115","124","7%","170","181","6%","ford-galaxy.jpg"
"583","Ford","Galaxy","2.0 16V - 145","145","152","4%","185","195","5%","ford-galaxy.jpg"
"584","Ford","Galaxy","2.0 TDCI - 130","130","152","16%","320","381","19%","ford-galaxy.jpg"
"585","Ford","Galaxy","2.0 TDCI - 138","138","158","14%","320","362","13%","ford-galaxy.jpg"
"586","Ford","Galaxy","2.2 TDCI (2007)","172","213","23%","400","477","19%","ford-galaxy.jpg"
"587","Ford","Galaxy","2.3 16V","140","150","7%","203","216","6%","ford-galaxy.jpg"
"588","Ford","Galaxy","2.5 Turbo","216","250","15%","320","380","18%","ford-galaxy.jpg"
"589","Ford","Galaxy","2.0 Turbo - 203","200","240","20%","300","380","26%","ford-galaxy.jpg"
"590","Ford","Galaxy","2.0 TDCI - 115","115","140","21%","300","345","15%","ford-galaxy.jpg"
"591","Ford","Galaxy","2.0 TDCI - 163","163","183","12%","340","400","17%","ford-galaxy.jpg"
"592","Ford","Ka","1.3 8V - 60","60","63","5%","103","108","4%",""
"593","Ford","Ka","1.3 8V - 69","69","73","5%","106","113","6%",""
"594","Ford","Ka","1.6 16V","96","103","7%","135","146","8%",""
"595","Ford","Ka","1.3 TDCI","74","74","0%","145","145","0%",""
"596","Ford","Kuga","2.0 TDCI","138","158","14%","320","362","13%","ford-kuga.jpg"
"597","Ford","Kuga","2.5 Turbo","197","240","21%","320","380","18%","ford-kuga.jpg"
"598","Ford","Kuga","2.0 TDCI - 163","163","183","12%","340","400","17%","ford-kuga.jpg"
"599","Ford","Mondeo Mk1","1.6 16V","90","98","8%","134","144","7%","Mondeo-mk1.jpg"
"600","Ford","Mondeo Mk1","2.5 V6 ST24","170","177","4%","220","232","5%","Mondeo-mk1.jpg"
"601","Ford","Mondeo Mk2","1.6 16V","90","94","4%","142","150","5%","ford-modeo-mk2.jpg"
"602","Ford","Mondeo Mk2","1.8 16V","115","120","4%","158","168","6%","ford-modeo-mk2.jpg"
"603","Ford","Mondeo Mk2","2.0 TDCI - 115","115","135","17%","285","325","14%","ford-modeo-mk2.jpg"
"604","Ford","Mondeo Mk2","2.0 TDCI - 130","130","160","23%","330","375","13%","ford-modeo-mk2.jpg"
"605","Ford","Mondeo Mk2","2.0 16V","130","136","4%","180","191","6%","ford-modeo-mk2.jpg"
"606","Ford","Mondeo Mk2","2.5 V6 ST200","200","211","5%","234","248","5%","ford-modeo-mk2.jpg"
"607","Ford","Mondeo Mk3","2.0 TDCI MK3","90","110","22%","200","235","17%","ford-mondeo-mk3.jpg"
"608","Ford","Mondeo Mk3","2.2 TDCI MK3","152","183","20%","360","403","11%","ford-mondeo-mk3.jpg"
"609","Ford","Mondeo Mk3","2.5 V6 ST220","220","232","5%","280","296","5%","ford-mondeo-mk3.jpg"
"610","Ford","Mondeo Mk4","1.8 TDCI - 100","100","120","20%","240","280","16%","Ford-Mondeo-mk4.jpg"
"611","Ford","Mondeo Mk4","1.8 TDCI - 123","123","142","15%","285","327","14%","Ford-Mondeo-mk4.jpg"
"612","Ford","Mondeo Mk4","2.0 16V","145","152","4%","185","195","5%","Ford-Mondeo-mk4.jpg"
"613","Ford","Mondeo Mk4","2.0 TDCI - 138","138","158","14%","320","362","13%","Ford-Mondeo-mk4.jpg"
"614","Ford","Mondeo Mk4","2.0 TDCI - 130","130","163","25%","330","380","15%","Ford-Mondeo-mk4.jpg"
"615","Ford","Mondeo Mk4","2.2 TDCI","172","213","23%","400","477","19%","Ford-Mondeo-mk4.jpg"
"616","Ford","Mondeo Mk4","2.0 Turbo - 203","200","240","20%","300","380","26%","Ford-Mondeo-mk4.jpg"
"617","Ford","Mondeo Mk4","2.0 TDCI - 115","115","140","21%","300","345","15%","Ford-Mondeo-mk4.jpg"
"618","Ford","Mondeo Mk4","2.0 TDCI - 163","163","183","12%","340","400","17%","Ford-Mondeo-mk4.jpg"
"619","Ford","Mondeo Mk4","2.5 Turbo","216","250","15%","320","380","18%","Ford-Mondeo-mk4.jpg"
"620","Ford","Puma","1.4 16V","90","94","4%","125","132","5%","Ford-Puma.jpg"
"621","Ford","Puma","1.6 16V","105","110","4%","145","153","5%","Ford-Puma.jpg"
"622","Ford","Puma","1.7 16V","125","130","4%","157","165","5%","Ford-Puma.jpg"
"623","Ford","Puma","1.7 16V Racing","155","161","3%","162","172","6%","Ford-Puma.jpg"
"624","Ford","S Max","1.8 TDCI 100","100","120","20%","240","280","16%","ford-s-max.jpg"
"625","Ford","S Max","1.8 TDCI 123","123","142","15%","285","322","12%","ford-s-max.jpg"
"626","Ford","S Max","2.0 16V","145","152","4%","185","195","5%","ford-s-max.jpg"
"627","Ford","S Max","2.0 TDCI 138","138","158","14%","320","362","13%","ford-s-max.jpg"
"628","Ford","S Max","2.0 TDCI 130","130","152","16%","320","381","19%","ford-s-max.jpg"
"629","Ford","S Max","2.2 TDCI","172","213","23%","400","477","19%","ford-s-max.jpg"
"630","Ford","S Max","2.0 Turbo - 203","200","240","20%","300","380","26%","ford-s-max.jpg"
"631","Ford","S Max","2.0 TDCI - 115","115","140","21%","300","345","15%","ford-s-max.jpg"
"632","Ford","S Max","2.0 TDCI - 163","163","183","12%","340","400","17%","ford-s-max.jpg"
"633","Ford","S Max","2.5 Turbo","216","250","15%","320","380","18%","ford-s-max.jpg"
"634","Ford US","E-series","4600 V8","225","245","8%","388","410","5%","ford-e-series.jpg"
"635","Ford US","E-series","5400 V8","255","275","7%","438","460","5%","ford-e-series.jpg"
"636","Ford US","E-series","6800 V10","305","325","6%","569","590","3%","ford-e-series.jpg"
"637","Ford US","E-series","7300 TD","275","305","10%","705","800","13%","ford-e-series.jpg"
"638","Ford US","Everest","3.0 TDI","160","182","13%","380","461","21%","ford-everest.jpg"
"639","Ford US","Excursion","7300 TD","250","280","12%","685","780","13%","ford-excursion.jpg"
"640","Ford US","Expedition","5400 V8","300","320","6%","495","515","4%","Ford-Expedition.jpg"
"641","Ford US","Explorer","4000 V6","210","230","9%","344","364","5%","ford-explorer.jpg"
"642","Ford US","Explorer","4600 V8","292","312","6%","427","447","4%","ford-explorer.jpg"
"643","Ford US","Explorer","5000 V8","215","235","9%","380","400","5%","ford-explorer.jpg"
"644","Ford US","F-150","4200 V6","202","222","9%","342","362","5%","ford-f150.jpg"
"645","Ford US","F-150","4600 V8","248","268","8%","399","419","5%","ford-f150.jpg"
"646","Ford US","F-150","5400 V8","300","320","6%","495","515","4%","ford-f150.jpg"
"647","Ford US","F-150","7300 TD","250","280","12%","685","780","13%","ford-f150.jpg"
"648","Ford US","F-250","5400 V8","300","320","6%","495","515","4%","ford-f250.jpg"
"649","Ford US","F-250","6800 V10","362","382","5%","620","640","3%","ford-f250.jpg"
"650","Ford US","F-250","6400 TD","350","380","8%","881","970","10%","ford-f250.jpg"
"651","Ford US","F-350","5400 V8","300","320","6%","495","515","4%","ford-f350.jpg"
"652","Ford US","F-350","6800 V10","362","382","5%","620","640","3%","ford-f350.jpg"
"653","Ford US","F-450","5400 V8","300","320","6%","495","515","4%","ford-f450.jpg"
"654","Ford US","F-450","6800 V10","362","382","5%","620","640","3%","ford-f450.jpg"
"655","Ford US","Mustang","(GT 500) 4600 V8","319","339","6%","440","460","4%","ford-mustang.jpg"
"656","Ford US","Mustang","(GT) 4600 V8","300","320","6%","433","453","4%","ford-mustang.jpg"
"657","Ford US","Mustang","(GT) 5400 V8","500","520","4%","651","671","3%","ford-mustang.jpg"
"658","Great Wall Motors","Hover","2500 TDI","107","129","20%","0","0","Ask","greatwall-hover.jpg"
"659","Great Wall Motors","Hover","2800 TDI","135","165","22%","0","0","Ask","greatwall-hover.jpg"
"660","Great Wall Motors","Hover 5","2000 TDI","150","175","16%","310","365","17%","greatwall-hover.jpg"
"661","Great Wall Motors","X200","2000 TDI","150","175","16%","310","365","17%","greatwall-x200.jpg"
"662","Honda","Accord","2.2 CTDI - 140","140","170","21%","340","400","17%","Honda-Accord.jpg"
"663","Honda","Accord","2.2 DTEC - 147","147","174","18%","350","405","15%","Honda-Accord.jpg"
"664","Honda","Accord","2.2 DTEC - 180","180","225","25%","380","460","21%","Honda-Accord.jpg"
"665","Honda","Civic","2.2 CTDI","140","170","21%","340","400","17%","Honda-Civic.jpg"
"666","Honda","Civic","1.7 CTDI","99","119","20%","220","264","20%","Honda-Civic.jpg"
"667","Honda","Civic","1.6 DTEC","118","118","0%","300","300","0%","Honda-Civic.jpg"
"668","Honda","CR-V","2.2 CTDI - 140","140","170","21%","340","400","17%","Honda-CR-V.jpg"
"669","Honda","CR-V","2.2 DTEC - 147","147","174","18%","350","405","15%","Honda-CR-V.jpg"
"670","Honda","FR-V","2.2 CTDI","140","170","21%","340","400","17%","Honda-FRV.jpg"
"671","Hyundai","Accent","1.5 CRDI","82","112","36%","187","240","28%","Hyundai-Accent.jpg"
"672","Hyundai","Elantra","2.0 CRDi","112","140","25%","235","285","21%","Hyundai-Elantra.jpg"
"673","Hyundai","Getz","1.5 CRDI - 80","80","105","31%","191","230","20%","Hyundai-Getz.jpg"
"674","Hyundai","Getz","1.5 CRDI - 87","87","111","27%","215","254","18%","Hyundai-Getz.jpg"
"675","Hyundai","Getz","1.5 CRDI - 109","109","133","22%","235","283","20%","Hyundai-Getz.jpg"
"676","Hyundai","H1","2500 CRDi - 136","136","160","17%","343","410","19%","hyundai-h1.jpg"
"677","Hyundai","H1","2500 CRDi - 170","170","200","17%","392","452","15%","hyundai-h1.jpg"
"678","Hyundai","H200","2500 CRDi - 136","136","160","17%","343","410","19%","hyundai-h200.jpg"
"679","Hyundai","H200","2500 CRDi - 170","170","200","17%","392","452","15%","hyundai-h200.jpg"
"680","Hyundai","i20","1.4 CRDI - 74","74","100","35%","220","270","22%","hyundai-i20.jpg"
"681","Hyundai","i20","1.4 CRDI - 89","89","109","22%","220","280","27%","hyundai-i20.jpg"
"682","Hyundai","i30","1.6 CRDi - 89","89","109","22%","235","279","18%","Hyundai-i30.jpg"
"683","Hyundai","i30","1.6 CRDi Boot Tricore - 89","89","109","22%","235","279","18%","Hyundai-i30.jpg"
"684","Hyundai","i30","1.6 CRDI VGT - 113","113","138","22%","255","313","22%","Hyundai-i30.jpg"
"685","Hyundai","i30","2.0 CRDI VGT","138","171","23%","304","386","26%","Hyundai-i30.jpg"
"686","Hyundai","i30","1400 CRDi","89","109","22%","220","280","27%","Hyundai-i30.jpg"
"687","Hyundai","i30","1600 CRDi - 108","108","138","27%","260","313","20%","Hyundai-i30.jpg"
"688","Hyundai","i30","1600 CRDi - 126","126","138","9%","260","313","20%","Hyundai-i30.jpg"
"689","Hyundai","i40","1.7 CRDi - 113","113","113","0%","260","260","0%","Hyundai-i40.jpg"
"690","Hyundai","i40","1.7 CRDi - 134","134","134","0%","325","325","0%","Hyundai-i40.jpg"
"691","Hyundai","i800","2500 CRDi - 170","168","200","19%","392","452","15%","Hyundai-i800.jpg"
"692","Hyundai","i800","2500 CRDi - 136","136","160","17%","343","410","19%","Hyundai-i800.jpg"
"693","Hyundai","ix20","1400 CRDi","89","109","22%","220","280","27%","hyundai-i20.jpg"
"694","Hyundai","ix20","1600 CRDi","113","138","22%","255","313","22%","hyundai-i20.jpg"
"695","Hyundai","ix35","2.0 CRDI","134","165","23%","320","380","18%","Hyundai-ix35.jpg"
"696","Hyundai","ix55","3.0 V6 CDTI","240","275","14%","451","540","19%","hyundai-i55.jpg"
"697","Hyundai","Matrix","1.5 CRDi","82","104","26%","184","224","21%","Hyundai-Matrix.jpg"
"698","Hyundai","Santa Fe","2.0 CRDI","112","140","25%","255","300","17%","Hyundai-Santa_Fe.jpg"
"699","Hyundai","Santa Fe","2.2 CRDi 148","148","180","21%","335","395","17%","Hyundai-Santa_Fe.jpg"
"700","Hyundai","Santa Fe","2.2 CRDi 154","154","180","16%","343","395","15%","Hyundai-Santa_Fe.jpg"
"701","Hyundai","Santa Fe","2.2 CRDI 194 Boot Tricore","194","220","13%","422","500","18%","Hyundai-Santa_Fe.jpg"
"702","Hyundai","Trajet","2.0 CRDI","113","140","23%","255","300","17%","Hyundai-Trajet.jpg"
"703","Hyundai","Tucson","2.0 CRDI - 111","111","143","28%","245","295","20%","Hyundai-Tucson.jpg"
"704","Hyundai","Tucson","2.0 CRDI - 138","138","170","23%","305","375","22%","Hyundai-Tucson.jpg"
"705","Hyundai","Tucson","2.0 CRDI - 148","148","170","14%","305","375","22%","Hyundai-Tucson.jpg"
"706","Hyundai","Veloster","1.6 GDI","138","148","7%","167","180","7%","hyundai-veloster.jpg"
"707","Jaguar","S Type","2.7D V6","204","241","18%","435","531","22%","Jaguar-S-Type.jpg"
"708","Jaguar","X Type","2.0 TDCi","130","160","23%","330","375","13%","Jaguar-X-Type.jpg"
"709","Jaguar","X Type","2.2 TDCi","155","183","18%","360","403","11%","Jaguar-X-Type.jpg"
"710","Jaguar","XF","2.7D V6","204","241","18%","435","531","22%","Jaguar-XF.jpg"
"711","Jaguar","XF","3.0D V6 Boot Tricore","236","273","15%","500","600","20%","Jaguar-XF.jpg"
"712","Jaguar","XF","3.0D V6 S Boot Tricore","271","305","12%","600","670","11%","Jaguar-XF.jpg"
"713","Jaguar","XF","4.2 V8","293","310","5%","411","430","4%","Jaguar-XF.jpg"
"714","Jaguar","XF","5.0 V8","379","400","5%","515","535","3%","Jaguar-XF.jpg"
"715","Jaguar","XF","5.0 V8 R","502","525","4%","625","650","4%","Jaguar-XF.jpg"
"716","Jaguar","XJ","2.7D V6","204","241","18%","435","531","22%","Jaguar-XJ.jpg"
"717","Jaguar","XJ","3.0D V6 S Boot Tricore","271","290","7%","600","670","11%","Jaguar-XJ.jpg"
"718","Jaguar","XJ","5.0 V8","379","400","5%","515","535","3%","Jaguar-XJ.jpg"
"719","Jaguar","XJ","5.0 V8 R","502","525","4%","625","650","4%","Jaguar-XJ.jpg"
"720","Jaguar","XK","4.2 V8","300","317","5%","420","440","4%","Jaguar-XK.jpg"
"721","Jaguar","XK","5.0 V8","379","400","5%","515","535","3%","Jaguar-XK.jpg"
"722","Jaguar","XKR","4.2 V8","420","438","4%","560","580","3%","Jaguar-XKR.jpg"
"723","Jaguar","XKR","5.0 V8 R","502","525","4%","625","650","4%","Jaguar-XKR.jpg"
"724","Jeep","Cherokee","2.5 CRD 115","115","144","25%","278","308","10%","Jeep-Cherokee.jpg"
"725","Jeep","Cherokee","2.5 CRD 143","143","167","16%","340","407","19%","Jeep-Cherokee.jpg"
"726","Jeep","Cherokee","2.5 CRD 140","140","166","18%","343","413","20%","Jeep-Cherokee.jpg"
"727","Jeep","Cherokee","2.8 CRD 161","161","205","27%","380","460","21%","Jeep-Cherokee.jpg"
"728","Jeep","Cherokee","2.8 CRD 150","150","175","16%","360","410","13%","Jeep-Cherokee.jpg"
"729","Jeep","Cherokee","2.8 CRD 177","177","212","19%","410","480","17%","Jeep-Cherokee.jpg"
"730","Jeep","Commander","3.0 V6 CRD","215","251","16%","510","600","17%","Jeep-Commander.jpg"
"731","Jeep","Compass","2.0 CRD Sport","140","170","21%","310","370","19%","Jeep-Compass.jpg"
"732","Jeep","Compass","2.2 CRD - 129","129","156","20%","300","352","17%","Jeep-Compass.jpg"
"733","Jeep","Compass","2.2 CRD - 163","163","191","17%","360","430","19%","Jeep-Compass.jpg"
"734","Jeep","Grand Cherokee","2.7 CRD","161","191","18%","400","461","15%","Jeep-Grand_Cherokee.jpg"
"735","Jeep","Grand Cherokee","3.0 V6 CRD","215","251","16%","510","600","17%","Jeep-Grand_Cherokee.jpg"
"736","Jeep","Patriot","2.0 CRD Sport","140","170","21%","310","370","19%","Jeep-Patriot.jpg"
"737","Jeep","Patriot","2.2 CRD - 163","163","191","17%","360","430","19%","Jeep-Patriot.jpg"
"738","Jeep","Wrangler 2.8","2.8 CRD Euro 4","177","212","19%","410","480","17%","Jeep-Wrangler.jpg"
"739","Kia","Carens","2.0 CRDI","112","137","22%","245","295","20%","Kia-Carens.jpg"
"740","Kia","Carens","2.0 CRDI VGT","138","171","23%","260","315","21%","Kia-Carens.jpg"
"741","Kia","Carnival","2.9 16V CRDI","144","174","20%","310","370","19%","Kia-Carens.jpg"
"742","Kia","Ceed","1.6 CRDI VGT 89","89","109","22%","235","279","18%","Kia-Ceed.jpg"
"743","Kia","Ceed","1.6 CRDI VGT 113","113","137","21%","255","301","18%","Kia-Ceed.jpg"
"744","Kia","Ceed","2.0 CRDI VGT","138","171","23%","305","360","18%","Kia-Ceed.jpg"
"745","Kia","Magentis","2.0 CRDI VGT","138","167","21%","309","360","16%","Kia-Magentis.jpg"
"746","Kia","Magentis","2000 16v CRDI","136","165","21%","305","370","21%","Kia-Magentis.jpg"
"747","Kia","Picanto","1.1 CRDI","74","89","20%","97","114","17%","Kia-Picanto.jpg"
"748","Kia","Proceed","1.6 CRDI VGT 89","89","109","22%","235","279","18%","Kia-Pro-cee-d.jpg"
"749","Kia","Proceed","1.6 CRDI VGT 113","113","137","21%","255","301","18%","Kia-Pro-cee-d.jpg"
"750","Kia","Proceed","2.0 CRDI VGT","138","171","23%","305","360","18%","Kia-Pro-cee-d.jpg"
"751","Kia","Rio","1.5 CRDI","107","127","18%","235","270","14%","Kia-Rio.jpg"
"752","Kia","Sedona","2.2 CRDI Boot Tricore","192","220","14%","421","500","18%","kia-sedona.jpg"
"753","Kia","Sedona","2.9 CRDI","185","215","16%","343","405","18%","kia-sedona.jpg"
"754","Kia","Sorento","2.2 CRDI","150","180","20%","335","395","17%","kia-sorento.jpg"
"755","Kia","Sorento","2.5 CRDI","138","170","23%","314","365","16%","kia-sorento.jpg"
"756","Kia","Sorento","2.5 CRDI VGT","168","200","19%","392","452","15%","kia-sorento.jpg"
"757","Kia","Sorento","2.2 CRDI Boot Tricore","192","220","14%","421","500","18%","kia-sorento.jpg"
"758","Kia","Soul","1.6 CRDi Boot Tricore","126","150","19%","260","310","19%","kia-soul.jpg"
"759","Kia","Soul","1600 16v GDI","140","152","8%","305","317","3%","kia-soul.jpg"
"760","Kia","Soul","1600 16v CRDI - 116","116","155","33%","260","330","26%","kia-soul.jpg"
"761","Kia","Sportage","2.0 CRDi","112","142","26%","245","305","24%","Kia-Sportage.jpg"
"762","Kia","Sportage","2.0 CRDI VGT","138","167","21%","309","360","16%","Kia-Sportage.jpg"
"763","Kia","Venga","1.4 CRDI","89","109","22%","235","279","18%","Kia-venga.jpg"
"764","Kia","Venga","1400 16v CVVT","90","96","6%","137","148","8%","Kia-venga.jpg"
"765","Kia","Venga","1400 CRDi VGT","77","100","29%","220","280","27%","Kia-venga.jpg"
"766","Kia","Venga","1600 16v CRDI","116","155","33%","260","330","26%","Kia-venga.jpg"
"767","Kia","Venga","1600 16v CRDI","128","155","21%","260","330","26%","Kia-venga.jpg"
"768","Lamborghini","Gallardo","550-2","542","570","5%","540","570","5%","gallardo.jpg"
"769","Lamborghini","Gallardo","560-4","552","570","3%","540","570","5%","gallardo.jpg"
"770","Land Rover","Defender","TD5 90-110-130","122","155","27%","300","355","18%","Land-Rover-Defender.jpg"
"771","Land Rover","Defender","2.4 TDCi","115","150","30%","360","455","26%","Land-Rover-Defender.jpg"
"772","Land Rover","Discovery 2","TD5","138","160","15%","300","355","18%","Land-Rover-Discovery-3.jpg"
"773","Land Rover","Discovery 3","2.7 TDV6","190","228","20%","440","500","13%","Land-Rover-Discovery-3.jpg"
"774","Land Rover","Discovery 3","4.4 V8","300","320","6%","425","466","9%","Land-Rover-Discovery-3.jpg"
"775","Land Rover","Discovery 4","2.7 TDV6","190","228","20%","440","500","13%","Land-Rover-Range-Rover-Sport.jpg"
"776","Land Rover","Discovery 4","3.0 TDV6 Boot Tricore - 241","241","273","13%","600","670","11%","Land-Rover-Range-Rover-Sport.jpg"
"777","Land Rover","Discovery 4","3.0 TDV6 Boot Tricore - 255","255","285","11%","600","670","11%","Land-Rover-Range-Rover-Sport.jpg"
"778","Land Rover","Freelander","2.2 TD4 - 157","157","187","19%","400","460","15%","LandRover-Freelander.jpg"
"779","Land Rover","Freelander","2.0 TD4","110","138","25%","260","320","23%","LandRover-Freelander.jpg"
"780","Land Rover","Freelander","2.2 SD4 - 189","189","212","12%","420","490","16%","LandRover-Freelander.jpg"
"781","Land Rover","Freelander","2.2 eD4 - 147","147","180","22%","420","490","16%","LandRover-Freelander.jpg"
"782","Land Rover","Range Rover Sport","3.6 TDV8","268","314","17%","640","730","14%","Land-Rover-Range-Rover-Sport.jpg"
"783","Land Rover","Range Rover Sport","2.7 TDV6","188","230","22%","440","505","14%","Land-Rover-Range-Rover-Sport.jpg"
"784","Land Rover","Range Rover Sport","5.0 V8","502","525","4%","625","650","4%","Land-Rover-Range-Rover-Sport.jpg"
"785","Land Rover","Range Rover Sport","3.0 TDV6 Boot Tricore - 241","241","273","13%","600","670","11%","Land-Rover-Range-Rover-Sport.jpg"
"786","Land Rover","Range Rover Sport","4.4 TDV8","308","345","12%","700","800","14%","Land-Rover-Range-Rover-Sport.jpg"
"787","Land Rover","Range Rover Sport","4.2 V8 S/C","390","412","5%","560","578","3%","Land-Rover-Range-Rover-Sport.jpg"
"788","Land Rover","Range Rover Sport","3.0 TDV6 Boot Tricore - 255","255","285","11%","600","670","11%","Land-Rover-Range-Rover-Sport.jpg"
"789","Land Rover","Range Rover Vogue","4.2 V8 S/C","390","412","5%","560","578","3%","Land-Rover-Range-Rover-Sport.jpg"
"790","Land Rover","Range Rover Vogue","4.4 V8","300","320","6%","425","466","9%","Land-Rover-Range-Rover-Sport.jpg"
"791","Land Rover","Range Rover Vogue","TD6","174","205","17%","390","440","12%","Land-Rover-Range-Rover-Sport.jpg"
"792","Land Rover","Range Rover Vogue","3.6 TDV8","268","314","17%","640","730","14%","Land-Rover-Range-Rover-Sport.jpg"
"793","Land Rover","Range Rover Vogue","4.4 TDV8","308","345","12%","700","800","14%","Land-Rover-Range-Rover-Sport.jpg"
"794","Lotus","Elise","1800 16v - 1999","118","128","8%","165","175","6%","Lotus-Elise.jpg"
"795","Lotus","Elise","1800 16v VVC - 1999","143","154","7%","174","186","6%","Lotus-Elise.jpg"
"796","LTI Vehicles","TX4","2500 TDI","100","125","25%","240","300","25%","Lti-tx4.jpg"
"797","Maserati","Granturismo S","4700 V8","434","463","6%","490","510","4%","Maserati-Granturismo-S.jpg"
"798","Mazda","2","1.4 TDCI","68","88","29%","160","200","25%","Mazda-2.jpg"
"799","Mazda","3","1.6 TDCI 89","89","111","24%","229","277","20%","Mazda-3.jpg"
"800","Mazda","3","1.6 TDCI 109","109","137","25%","240","290","20%","Mazda-3.jpg"
"801","Mazda","5","1.6d - 2010 onwards","113","136","20%","270","330","22%","mazda-5.jpg"
"802","Mazda","5","2.0d - 110","110","139","26%","310","390","25%","mazda-5.jpg"
"803","Mazda","5","2.0d - 140","140","165","17%","360","415","15%","mazda-5.jpg"
"804","Mazda","6","2.0d - 2007 onwards","138","157","13%","330","400","21%","mazda-6.jpg"
"805","Mazda","6","2.0d - 119 2002-2007","119","147","23%","310","390","25%","mazda-6.jpg"
"806","Mazda","6","2.0d - 134 2002-2007","134","154","14%","310","390","25%","mazda-6.jpg"
"807","Mazda","6","2.0d - 140 2002-2007","140","165","17%","360","415","15%","mazda-6.jpg"
"808","Mazda","6","2.3 MZR 16V","166","178","7%","207","220","6%","mazda-6.jpg"
"809","Mazda","CX-7","2.2d","170","201","18%","400","474","18%","mazda-CX7.jpg"
"810","Mazda","Mx5","1.8L - 126","126","135","7%","167","178","6%","mazda-mx5.jpg"
"811","Mazda","Mx5","2.0L - 160","160","173","8%","188","200","6%","mazda-mx5.jpg"
"812","Mazda","Rx8","1.3 - 192","189","189","0%","220","220","0%","Mazda-Rx8.jpg"
"813","Mazda","Rx8","1.3 - 231","227","227","0%","211","211","0%","Mazda-Rx8.jpg"
"814","Mercedes","A-Class","A160 CDI 60","60","89","48%","160","203","26%","a-class.jpg"
"815","Mercedes","A-Class","A160 CDI 75","75","101","34%","160","210","31%","a-class.jpg"
"816","Mercedes","A-Class","A160 CDI 82","82","107","30%","180","230","27%","a-class.jpg"
"817","Mercedes","A-Class","A170 CDI 90","90","112","24%","180","238","32%","a-class.jpg"
"818","Mercedes","A-Class","A170 CDI 95","95","123","29%","180","245","36%","a-class.jpg"
"819","Mercedes","A-Class","A180 CDI","109","139","27%","250","300","20%","a-class.jpg"
"820","Mercedes","A-Class","A200 CDI","140","170","21%","300","350","16%","a-class.jpg"
"821","Mercedes","A-Class","A200 2000 16v","136","147","8%","185","195","5%","a-class.jpg"
"822","Mercedes","A-Class","A200 2000 16v Turbo","193","221","14%","280","340","21%","a-class.jpg"
"823","Mercedes","B-Class","B180 CDI","109","139","27%","250","300","20%","b-class.jpg"
"824","Mercedes","B-Class","B200 CDI","140","170","21%","300","350","16%","b-class.jpg"
"825","Mercedes","B-Class","B200 CDI Blue Eff","120","150","25%","270","350","29%","b-class.jpg"
"826","Mercedes","B-Class","B220 CDI Blue Eff","148","175","18%","340","400","17%","b-class.jpg"
"827","Mercedes","B-Class","B200 2000 16v","136","147","8%","185","195","5%","b-class.jpg"
"828","Mercedes","B-Class","B200 2000 16v Turbo","193","221","14%","280","340","21%","b-class.jpg"
"829","Mercedes","C-Class","C180 K","143","158","10%","220","240","9%","c-class.jpg"
"830","Mercedes","C-Class","C200 CDI 116","116","145","25%","250","310","24%","c-class.jpg"
"831","Mercedes","C-Class","C200 CDI 122","122","152","24%","270","320","18%","c-class.jpg"
"832","Mercedes","C-Class","C200 CDI 102","102","151","48%","235","347","47%","c-class.jpg"
"833","Mercedes","C-Class","C200 K 163/230","163","173","6%","230","245","6%","c-class.jpg"
"834","Mercedes","C-Class","C200 K 163/240","163","175","7%","240","255","6%","c-class.jpg"
"835","Mercedes","C-Class","C220 CDI 125","125","151","20%","300","347","15%","c-class.jpg"
"836","Mercedes","C-Class","C220 CDI 150","150","175","16%","340","395","16%","c-class.jpg"
"837","Mercedes","C-Class","C220 CDI 143/315","143","165","15%","315","360","14%","c-class.jpg"
"838","Mercedes","C-Class","C220 CDI 143/340","143","168","17%","340","395","16%","c-class.jpg"
"839","Mercedes","C-Class","C230 K 192","192","212","10%","260","290","11%","c-class.jpg"
"840","Mercedes","C-Class","C230 K 193","193","232","20%","280","322","15%","c-class.jpg"
"841","Mercedes","C-Class","C240 170/225","170","182","7%","225","245","8%","c-class.jpg"
"842","Mercedes","C-Class","C240 170/240","170","182","7%","240","265","10%","c-class.jpg"
"843","Mercedes","C-Class","C250 TD","150","175","16%","280","340","21%","c-class.jpg"
